ID,Activity,Timestamp,noise
34,Receive updated application,2017-10-14 01:23:14.177,
34,Check  application  form completeness,2017-10-14 03:11:39.296,
34,Return application back to applicant,2017-10-14 04:41:36.877,
34,Receive updated application,2017-10-14 05:22:45.650,
34,Check  application  form completeness,2017-10-14 05:55:30.477,
34,Send acceptance pack,2017-10-14 05:55:30.477,true
34,Check credit history,2017-10-14 07:27:23.873,
34,Appraise property,2017-10-14 11:24:58.264,
34,Assess loan risk,2017-10-14 14:40:27.334,
34,Assess eligibility,2017-10-14 16:53:20.816,
34,Reject application,2017-10-14 17:26:12.350,
34,end_event_Loan application rejected,2017-10-14 17:28:31.642,
34,End,2017-10-14 17:28:31.642,End
35,Start,2017-10-15 07:26:11.431,Start
35,start_event_Loan  application received,2017-10-15 07:26:11.431,
35,Check  application  form completeness,2017-10-15 07:49:56.624,
35,Check credit history,2017-10-15 08:02:21.329,
35,Assess loan risk,2017-10-15 08:45:46.472,
35,Reject application,2017-10-15 10:03:11.518,true
35,Appraise property,2017-10-15 10:03:11.518,
35,Assess eligibility,2017-10-15 13:22:58.519,
35,Receive updated application,2017-10-15 13:22:58.519,true
35,Reject application,2017-10-15 14:31:16.796,
35,end_event_Loan application rejected,2017-10-15 14:37:04.216,
35,End,2017-10-15 14:37:04.216,End
36,Start,2017-10-18 16:21:23.120,Start
36,start_event_Loan  application received,2017-10-18 16:21:23.120,
37,start_event_Loan  application received,2017-10-18 16:43:27.761,
37,Start,2017-10-18 16:43:27.761,Start
37,Check  application  form completeness,2017-10-18 17:36:43.252,
37,Appraise property,2017-10-18 18:29:38.704,
36,Check  application  form completeness,2017-10-18 19:00:29.782,
36,Cancel application,2017-10-18 19:00:29.782,true
37,Check credit history,2017-10-18 19:10:58.899,
37,Assess loan risk,2017-10-18 19:58:11.911,
36,Return application back to applicant,2017-10-18 20:06:31.294,
37,Assess eligibility,2017-10-18 21:23:47.158,
36,Receive updated application,2017-10-18 21:58:25.149,
36,Verify repayment agreement,2017-10-18 22:12:05.911,true
36,Check  application  form completeness,2017-10-18 22:12:05.911,
36,Return application back to applicant,2017-10-18 22:17:54.582,
36,Receive updated application,2017-10-18 22:45:52.385,
37,Check if home insurance quote is requested,2017-10-18 23:47:36.115,
36,Check  application  form completeness,2017-10-19 01:14:28.232,
37,Send home insurance quote,2017-10-19 01:24:23.074,
36,Check credit history,2017-10-19 01:39:52.586,
36,Assess loan risk,2017-10-19 01:41:05.210,
36,Appraise property,2017-10-19 01:44:59.063,
37,Verify repayment agreement,2017-10-19 02:40:09.734,
36,Assess eligibility,2017-10-19 03:17:00.667,
36,Check if home insurance quote is requested,2017-10-19 04:07:50.615,
37,Approve application,2017-10-19 04:19:29.469,
37,end_event_Loan  application approved,2017-10-19 04:19:44.955,
37,End,2017-10-19 04:19:44.955,End
36,Send home insurance quote,2017-10-19 04:52:04.377,
36,Verify repayment agreement,2017-10-19 07:43:35.559,
36,Approve application,2017-10-19 07:58:47.175,
36,end_event_Loan  application approved,2017-10-19 08:08:59.221,
36,End,2017-10-19 08:08:59.221,End
38,Start,2017-10-19 20:38:56.917,Start
38,start_event_Loan  application received,2017-10-19 20:38:56.917,
38,Check  application  form completeness,2017-10-19 22:18:40.395,
38,Check credit history,2017-10-19 22:55:09.559,
38,Appraise property,2017-10-19 23:00:44.096,
38,Assess loan risk,2017-10-19 23:14:17.939,
38,Assess eligibility,2017-10-19 23:31:12.510,
38,Reject application,2017-10-20 00:47:08.431,
38,end_event_Loan application rejected,2017-10-20 01:24:53.968,
38,End,2017-10-20 01:24:53.968,End
39,Start,2017-10-20 10:23:34.744,Start
39,start_event_Loan  application received,2017-10-20 10:23:34.744,
39,Check  application  form completeness,2017-10-20 10:42:01.129,
39,Return application back to applicant,2017-10-20 12:12:44.503,
39,Receive updated application,2017-10-20 12:16:10.871,
39,Check  application  form completeness,2017-10-20 12:50:42.675,
39,Assess loan risk,2017-10-20 12:50:42.675,true
39,Return application back to applicant,2017-10-20 13:21:38.099,
39,Receive updated application,2017-10-20 13:44:08.135,
39,end_event_Loan  application approved,2017-10-20 13:44:08.135,true
39,Check  application  form completeness,2017-10-20 13:59:39.480,
39,Return application back to applicant,2017-10-20 15:49:45.048,
39,Receive updated application,2017-10-20 16:24:56.518,
39,Check  application  form completeness,2017-10-20 16:41:14.103,
39,Return application back to applicant,2017-10-20 18:45:54.658,
39,Receive updated application,2017-10-20 21:08:07.700,
39,Check  application  form completeness,2017-10-20 23:37:25.307,
39,Return application back to applicant,2017-10-21 00:21:32.821,
39,Receive updated application,2017-10-21 00:38:39.645,
39,Check  application  form completeness,2017-10-21 01:18:37.731,
39,Check credit history,2017-10-21 02:01:53.185,
39,Appraise property,2017-10-21 02:38:04.815,
39,Check  application  form completeness,2017-10-21 02:38:04.815,true
39,Assess loan risk,2017-10-21 03:17:22.527,
39,Assess eligibility,2017-10-21 03:27:01.106,
39,Check if home insurance quote is requested,2017-10-21 04:02:50.179,
39,Send acceptance pack,2017-10-21 05:23:59.401,
39,Verify repayment agreement,2017-10-21 06:02:48.909,
39,Approve application,2017-10-21 09:21:16.314,
39,end_event_Loan  application approved,2017-10-21 12:02:04.847,
39,End,2017-10-21 12:02:04.847,End
40,Start,2017-10-22 12:53:25.021,Start
40,start_event_Loan  application received,2017-10-22 12:53:25.021,
40,Check  application  form completeness,2017-10-22 13:21:41.959,
40,Return application back to applicant,2017-10-22 13:54:14.940,
40,Send home insurance quote,2017-10-22 13:54:14.940,true
40,Receive updated application,2017-10-22 14:10:35.245,
40,Check  application  form completeness,2017-10-22 14:31:20.245,
40,Check credit history,2017-10-22 15:27:05.230,
41,start_event_Loan  application received,2017-10-22 15:37:16.790,
41,Start,2017-10-22 15:37:16.790,Start
40,Assess loan risk,2017-10-22 15:54:12.094,
40,Appraise property,2017-10-22 16:16:46.672,
41,Check  application  form completeness,2017-10-22 17:33:34.381,
41,Check credit history,2017-10-22 18:47:49.933,
41,Appraise property,2017-10-22 19:09:34.016,
41,Assess loan risk,2017-10-22 19:09:57.985,
41,Appraise property,2017-10-22 19:09:57.985,true
40,Assess eligibility,2017-10-22 19:43:01.515,
40,Reject application,2017-10-22 19:43:37.576,
40,end_event_Loan application rejected,2017-10-22 19:51:19.473,
40,End,2017-10-22 19:51:19.473,End
41,Assess eligibility,2017-10-22 21:43:47.694,
41,Check if home insurance quote is requested,2017-10-22 21:51:55.399,
41,Cancel application,2017-10-22 21:51:55.399,true
41,Send home insurance quote,2017-10-22 21:52:25.101,
41,Verify repayment agreement,2017-10-22 22:05:55.166,
41,Approve application,2017-10-22 22:35:28.813,
41,end_event_Loan  application approved,2017-10-23 00:41:09.663,
41,End,2017-10-23 00:41:09.663,End
42,start_event_Loan  application received,2017-10-24 08:32:15.845,
42,Start,2017-10-24 08:32:15.845,Start
42,Check  application  form completeness,2017-10-24 09:06:00.866,
42,Check credit history,2017-10-24 09:40:10.848,
42,Appraise property,2017-10-24 11:01:06.304,
42,Assess loan risk,2017-10-24 11:23:09.378,
42,Assess eligibility,2017-10-24 14:58:25.104,
42,Check if home insurance quote is requested,2017-10-24 15:19:53.633,
42,Send acceptance pack,2017-10-24 15:28:39.165,
42,Verify repayment agreement,2017-10-24 16:52:54.298,
42,Approve application,2017-10-24 16:54:52.364,
42,end_event_Loan  application approved,2017-10-24 17:21:52.506,
42,Assess loan risk,2017-10-24 17:21:52.506,true
42,End,2017-10-24 17:21:52.506,End
43,Start,2017-10-27 07:53:58.333,Start
43,start_event_Loan  application received,2017-10-27 07:53:58.333,
43,Check  application  form completeness,2017-10-27 07:59:25.863,
43,Appraise property,2017-10-27 08:14:28.542,
43,Check credit history,2017-10-27 08:17:23.323,
43,Assess loan risk,2017-10-27 08:48:40.000,
44,start_event_Loan  application received,2017-10-27 09:29:58.759,
44,Start,2017-10-27 09:29:58.759,Start
44,Check  application  form completeness,2017-10-27 09:39:55.865,
44,Return application back to applicant,2017-10-27 10:37:14.374,
43,Assess eligibility,2017-10-27 11:11:18.811,
43,Check if home insurance quote is requested,2017-10-27 11:24:53.191,
44,Receive updated application,2017-10-27 12:13:44.937,
44,Check  application  form completeness,2017-10-27 12:23:06.934,
43,Send home insurance quote,2017-10-27 12:26:27.864,
44,Appraise property,2017-10-27 12:48:59.280,
43,Verify repayment agreement,2017-10-27 13:11:02.902,
44,Check credit history,2017-10-27 13:21:51.930,
43,Cancel application,2017-10-27 13:31:54.551,
44,Assess loan risk,2017-10-27 14:22:32.761,
43,end_event_Loan  application canceled,2017-10-27 14:45:26.464,
43,End,2017-10-27 14:45:26.464,End
44,Assess eligibility,2017-10-27 17:02:53.738,
44,Appraise property,2017-10-27 18:33:24.587,true
44,Check if home insurance quote is requested,2017-10-27 18:33:24.587,
45,Start,2017-10-27 19:34:51.299,Start
45,start_event_Loan  application received,2017-10-27 19:34:51.299,
45,Check  application  form completeness,2017-10-27 19:39:47.912,
44,Send acceptance pack,2017-10-27 20:04:15.149,
45,Return application back to applicant,2017-10-27 20:15:31.694,
45,Receive updated application,2017-10-27 20:36:18.087,
45,Check  application  form completeness,2017-10-27 21:06:02.165,
44,Verify repayment agreement,2017-10-27 21:53:13.046,
44,Cancel application,2017-10-27 22:07:56.452,
44,Assess loan risk,2017-10-27 22:07:56.452,true
44,end_event_Loan  application canceled,2017-10-27 22:12:51.854,
44,End,2017-10-27 22:12:51.854,End
45,Check credit history,2017-10-27 22:38:20.058,
45,Appraise property,2017-10-28 02:41:24.097,
45,Assess loan risk,2017-10-28 02:48:08.513,
45,Assess eligibility,2017-10-28 03:13:24.904,
45,Reject application,2017-10-28 03:24:15.532,
45,end_event_Loan application rejected,2017-10-28 07:00:02.380,
45,Receive updated application,2017-10-28 07:00:02.380,true
45,End,2017-10-28 07:00:02.380,End
46,Start,2017-10-29 12:40:22.471,Start
46,start_event_Loan  application received,2017-10-29 12:40:22.471,
47,start_event_Loan  application received,2017-10-29 12:46:53.415,
47,Start,2017-10-29 12:46:53.415,Start
46,Check  application  form completeness,2017-10-29 13:36:40.177,
47,Check  application  form completeness,2017-10-29 13:57:08.770,
47,Appraise property,2017-10-29 14:15:10.298,
46,Appraise property,2017-10-29 14:33:44.496,
47,Check credit history,2017-10-29 16:29:13.602,
46,Check credit history,2017-10-29 16:37:07.700,
47,Assess loan risk,2017-10-29 16:43:07.920,
46,Assess loan risk,2017-10-29 16:44:05.973,
47,Assess eligibility,2017-10-29 18:07:48.066,
46,Assess eligibility,2017-10-29 18:56:22.512,
46,Reject application,2017-10-29 19:44:06.979,
46,end_event_Loan  application approved,2017-10-29 19:44:06.979,true
46,end_event_Loan application rejected,2017-10-29 20:22:12.396,
46,Receive updated application,2017-10-29 20:22:12.396,true
46,End,2017-10-29 20:22:12.396,End
47,Reject application,2017-10-29 23:43:17.329,
47,end_event_Loan application rejected,2017-10-30 01:17:53.922,
47,End,2017-10-30 01:17:53.922,End
48,start_event_Loan  application received,2017-11-01 19:12:54.700,
48,Start,2017-11-01 19:12:54.700,Start
48,Check  application  form completeness,2017-11-01 20:46:13.852,
48,end_event_Loan  application approved,2017-11-01 20:46:13.852,true
48,Check credit history,2017-11-01 22:17:25.812,
48,Assess loan risk,2017-11-01 22:37:43.869,
48,Appraise property,2017-11-01 22:58:50.352,
48,Assess eligibility,2017-11-02 00:00:14.255,
48,Reject application,2017-11-02 00:23:52.182,
48,end_event_Loan application rejected,2017-11-02 02:07:36.146,
48,End,2017-11-02 02:07:36.146,End
49,Start,2017-11-05 08:41:58.299,Start
49,start_event_Loan  application received,2017-11-05 08:41:58.299,
49,end_event_Loan  application canceled,2017-11-05 09:23:55.061,true
49,Check  application  form completeness,2017-11-05 09:23:55.061,
49,Return application back to applicant,2017-11-05 09:39:22.213,
49,Receive updated application,2017-11-05 10:19:23.868,
49,Cancel application,2017-11-05 10:19:23.868,true
49,Check  application  form completeness,2017-11-05 11:58:47.871,
49,Return application back to applicant,2017-11-05 12:24:57.667,
49,Receive updated application,2017-11-05 13:33:02.286,
49,Check  application  form completeness,2017-11-05 14:48:10.287,
49,Return application back to applicant,2017-11-05 15:12:30.766,
49,end_event_Loan  application canceled,2017-11-05 15:12:30.766,true
50,start_event_Loan  application received,2017-11-05 17:30:35.996,
50,Start,2017-11-05 17:30:35.996,Start
50,Check  application  form completeness,2017-11-05 17:57:14.066,
49,Receive updated application,2017-11-05 19:11:05.481,
50,Return application back to applicant,2017-11-05 19:17:42.257,
50,Send acceptance pack,2017-11-05 19:28:11.577,true
50,Receive updated application,2017-11-05 19:28:11.577,
49,Check  application  form completeness,2017-11-05 19:54:01.380,
50,Check  application  form completeness,2017-11-05 20:04:30.977,
50,Return application back to applicant,2017-11-05 20:04:34.178,
49,Check credit history,2017-11-05 20:35:42.459,
49,Assess loan risk,2017-11-05 21:13:19.668,true
49,Assess loan risk,2017-11-05 21:13:19.668,
50,Receive updated application,2017-11-05 21:13:50.082,
49,Appraise property,2017-11-05 21:38:16.286,
50,Check  application  form completeness,2017-11-05 21:58:29.349,
50,Return application back to applicant,2017-11-05 23:25:12.945,
50,Receive updated application,2017-11-05 23:44:01.728,
49,Assess eligibility,2017-11-05 23:54:10.730,
49,Check if home insurance quote is requested,2017-11-06 00:05:01.086,
49,end_event_Loan  application canceled,2017-11-06 00:05:01.086,true
49,Send home insurance quote,2017-11-06 00:17:31.272,
49,Receive updated application,2017-11-06 00:17:31.272,true
50,Check  application  form completeness,2017-11-06 00:40:04.038,
50,Check  application  form completeness,2017-11-06 00:40:04.038,true
50,Assess eligibility,2017-11-06 01:17:01.885,true
50,Check credit history,2017-11-06 01:17:01.885,
49,Verify repayment agreement,2017-11-06 01:18:40.679,
49,Approve application,2017-11-06 01:33:43.003,
49,End,2017-11-06 02:00:39.913,End
49,end_event_Loan  application approved,2017-11-06 02:00:39.913,
50,Assess loan risk,2017-11-06 02:43:22.126,
50,Appraise property,2017-11-06 04:09:12.064,
50,Assess eligibility,2017-11-06 04:20:15.062,
50,Reject application,2017-11-06 05:38:15.650,
50,end_event_Loan application rejected,2017-11-06 06:07:47.626,
50,End,2017-11-06 06:07:47.626,End
51,Start,2017-11-08 09:27:09.350,Start
51,start_event_Loan  application received,2017-11-08 09:27:09.350,
51,Check  application  form completeness,2017-11-08 11:48:05.678,
51,Check credit history,2017-11-08 13:29:32.502,
51,Appraise property,2017-11-08 13:38:55.991,
51,Assess loan risk,2017-11-08 15:27:39.422,
51,Assess eligibility,2017-11-08 15:31:41.899,
51,Reject application,2017-11-08 16:08:07.559,
51,end_event_Loan application rejected,2017-11-08 16:15:55.072,
51,End,2017-11-08 16:15:55.072,End
52,Start,2017-11-08 16:15:55.072,Start
52,Assess loan risk,2017-11-08 16:15:55.072,true
52,start_event_Loan  application received,2017-11-09 13:50:11.668,
52,Appraise property,2017-11-09 13:50:11.668,true
52,Check  application  form completeness,2017-11-09 13:55:17.578,
52,Return application back to applicant,2017-11-09 15:15:48.136,
52,Receive updated application,2017-11-09 15:17:48.365,
52,Check  application  form completeness,2017-11-09 16:01:12.235,
52,Return application back to applicant,2017-11-09 16:02:07.522,
52,Receive updated application,2017-11-09 16:57:06.549,
52,Approve application,2017-11-09 16:57:06.549,true
52,Check  application  form completeness,2017-11-09 20:14:16.002,
52,Check if home insurance quote is requested,2017-11-09 20:14:16.002,true
52,Check credit history,2017-11-09 22:54:59.278,
52,Assess loan risk,2017-11-09 23:16:35.994,
52,Appraise property,2017-11-09 23:18:28.073,
52,Assess eligibility,2017-11-09 23:28:54.181,
52,Verify repayment agreement,2017-11-10 00:52:29.771,true
